u,g,r,i,z,redshift,class,snr_r,extinction_r
25.58577,21.99617,20.51274,19.74023,19.28913,0.4955843,GALAXY,1.717843,0.04571351
22.48489,20.40449,18.73171,18.17388,17.895,0.3103607,GALAXY,9.226599,0.04378597
18.88784,17.45716,16.69409,16.25749,15.97495,0.07234987,GALAXY,18.68793,0.1303167
21.08352,18.37224,17.10659,16.59245,16.21087,0.1684854,GALAXY,14.04976,0.1304166
22.87305,19.5002,17.91863,17.30469,16.92801,0.2880196,GALAXY,11.43539,0.1327787
23.26214,22.56978,21.06905,19.32901,18.23804,0.0001093559,STAR,1.99192,0.1227923
20.06684,17.80012,16.73247,16.23544,15.81568,0.1137405,GALAXY,26.72687,0.122316
20.31752,18.71501,17.59458,17.03471,16.56887,0.1715055,GALAXY,13.01862,0.131255
23.30109,19.80664,18.05725,17.46523,17.07891,0.2988687,GALAXY,10.44195,0.09331094
22.84457,20.59192,19.76478,19.41891,19.31804,6.023287e-05,STAR,5.129331,0.07969065
19.05521,17.31656,16.49705,16.06287,15.73984,0.1312353,GALAXY,16.76264,0.08072101
19.41601,18.21861,17.66799,17.38677,17.12744,0.05547104,GALAXY,7.489308,0.07264921
20.56006,18.67245,17.65893,17.24292,16.91535,0.115598,GALAXY,18.38998,0.0713034
18.08282,16.78088,16.28894,16.00244,15.77926,0.05570766,GALAXY,12.8108,0.06098285
20.54037,18.67216,17.88156,17.4852,17.25945,0.05562565,GALAXY,17.42508,0.05900323
19.84601,19.61411,19.29105,19.21761,19.18672,1.234256,QSO,8.075999,0.05403106
20.88041,18.92781,17.64586,17.18826,16.849,0.2049857,GALAXY,14.12341,0.05243105
22.58254,18.99292,17.64639,16.82197,16.7564,0.2242393,GALAXY,6.496147,0.05250937
20.52938,18.44596,17.02734,16.48602,16.16196,0.2237936,GALAXY,13.61826,0.08399082
17.00714,15.62603,14.89995,14.49799,14.19496,0.04164354,GALAXY,33.11458,0.07227169
18.12156,16.71989,16.0524,15.66487,15.42924,0.06871677,GALAXY,34.18496,0.08773831
19.24517,18.13053,17.71735,17.47252,17.33958,0.08689516,GALAXY,8.975367,0.08112711
24.38901,23.40154,21.594,20.29151,19.55317,0.6584058,GALAXY,1.402743,0.1113136
22.92242,21.28182,20.58785,20.21218,19.87444,0.1958701,GALAXY,3.263098,0.1042797
22.112,21.64007,20.8543,20.5162,20.32312,0.5890002,GALAXY,2.706096,0.1056103
22.26289,21.90179,21.70532,21.37536,20.71747,1.727418,QSO,2.114505,0.1132407
22.24717,21.38598,20.81635,20.64862,20.26764,1.321412,QSO,3.145404,0.102738
21.86095,21.49288,21.38274,21.24739,20.95274,1.523516,QSO,2.297198,0.1049299
22.43727,21.68248,21.24222,21.62474,21.06874,0.2668516,GALAXY,1.593126,0.1054252
21.18198,20.99141,20.86591,20.59634,20.30463,0.5041915,QSO,3.465518,0.1792982
21.6472,21.98728,21.52109,21.51219,21.0229,1.24491,QSO,2.69531,0.1694513
20.05851,19.50827,19.31787,19.13886,18.93213,2.299253,QSO,11.73916,0.1064079
24.38884,21.26286,19.49083,18.82695,18.51001,0.3872994,GALAXY,7.403282,0.09406531
22.82663,21.30637,19.495,18.81679,18.40718,0.3585047,GALAXY,7.065806,0.09180932
25.08061,22.54889,21.05956,19.91311,19.89343,0.5726364,GALAXY,3.602547,0.08340386
21.35147,21.14124,20.5336,19.92941,19.86051,0.5456074,QSO,2.746368,0.05799956
20.28876,20.12466,19.91016,19.64206,19.62028,1.619419,QSO,6.500643,0.05428432
23.81197,22.62236,20.63035,20.078,19.85359,0.3993636,GALAXY,2.628946,0.07622619
24.21782,22.55879,20.90863,20.14271,19.58293,0.5279956,GALAXY,1.482967,0.07939503
19.08258,18.13412,17.8174,17.6907,17.62785,0.0007169544,STAR,27.30152,0.07400359
22.96777,20.91757,19.02433,18.4352,18.04583,0.3545159,GALAXY,6.102465,0.0801123
19.64344,17.69247,16.65304,16.204,15.83749,0.1247053,GALAXY,17.05022,0.0690027
23.30449,20.54546,18.64472,18.01579,17.6473,0.3524011,GALAXY,6.555877,0.06094263
16.81753,15.88774,15.552,15.41117,15.36252,0.0004629893,STAR,65.77632,0.1440599
21.03904,19.17251,18.15666,17.66686,17.29786,0.1607033,GALAXY,9.849856,0.1139574
19.44276,17.77098,16.83634,16.39066,16.04229,0.08480237,GALAXY,16.45598,0.1191657
20.88163,18.75359,17.81222,17.38796,17.05016,0.08429413,GALAXY,22.77851,0.118889
20.33398,18.19742,17.20193,16.77036,16.44532,0.08434972,GALAXY,24.92655,0.1172446
21.5951,21.33036,21.23654,21.42276,21.47382,1.200193,GALAXY,2.798718,0.07765682
22.1234,21.34633,20.96624,20.98281,20.19413,0.3461643,GALAXY,2.22082,0.07309636
24.47261,23.52075,21.65857,20.22258,19.50958,0.6784023,GALAXY,1.538352,0.07136653
23.98066,22.92984,21.85003,20.6463,19.96359,0.6537039,GALAXY,1.966865,0.07306903
21.16425,21.02429,21.10155,20.82705,20.65913,1.504902,QSO,2.761765,0.07198916
24.09355,23.79139,21.2813,19.98397,19.25414,0.7379566,GALAXY,1.4675,0.08486832
22.30069,21.805,21.87631,21.46111,21.24544,1.558141,QSO,0.9103764,0.08758131
18.93712,17.60626,17.38588,17.36474,17.36672,0.0008678416,STAR,28.61171,0.08678501
20.10304,18.24689,17.40292,16.98749,16.66109,0.114117,GALAXY,13.91242,0.08105756
20.5484,18.82881,17.79491,17.38532,17.06759,0.1576314,GALAXY,17.94704,0.08161992
19.11984,17.20813,16.28415,15.86347,15.52431,0.0554227,GALAXY,31.75472,0.06141424
21.4577,18.85385,17.51917,17.01116,16.66419,0.205651,GALAXY,12.89925,0.0597788
17.29353,16.07502,16.1103,16.19283,16.2853,1.620407e-05,STAR,47.40311,0.08153825
23.22107,21.56162,19.97787,19.08617,18.59826,0.0001693893,STAR,3.563729,0.08714879
20.1685,18.38427,17.44103,16.91246,16.52493,0.110015,GALAXY,13.56203,0.08852571
18.99611,18.72722,18.53469,18.49647,18.46126,1.250579,QSO,13.54812,0.08664219
22.98789,20.86439,19.01598,18.38018,18.04683,0.3912393,GALAXY,4.975667,0.07043309
21.37801,19.35865,17.97655,16.62865,15.92488,0.0003239217,STAR,18.00393,0.06189195
20.67813,18.81197,17.77751,17.38519,17.03113,0.1162364,GALAXY,16.35558,0.0706781
20.01314,19.59555,19.17321,18.99925,19.00617,1.390827,QSO,8.417297,0.06932682
19.95531,18.53956,17.71515,17.28262,17.15215,0.1238251,GALAXY,10.64694,0.07234098
24.11647,22.83126,21.35599,20.13102,19.47482,0.6738648,GALAXY,1.326987,0.05798624
20.49971,20.14925,20.07323,20.1346,19.90273,2.147793,QSO,5.10268,0.05779421
20.8215,20.82439,20.50492,20.57939,20.69959,1.201094,QSO,6.639019,0.05560787
20.52317,20.11569,19.5765,19.40873,19.38099,1.342689,QSO,13.20551,0.05898752
22.03389,21.67383,21.71166,21.40384,21.17913,1.683695,QSO,2.628189,0.0557971
21.42155,21.12067,20.82055,20.5581,21.10214,1.460522,QSO,3.835439,0.0606645
22.35323,21.79824,21.5803,21.64823,21.20785,2.714203,QSO,1.51056,0.05528562
25.70276,23.45039,21.80233,20.30995,19.49658,0.0001601451,STAR,2.036558,0.0607126
25.61271,22.65274,21.23545,20.1311,19.38265,0.9282702,GALAXY,1.402349,0.05431487
22.92517,22.62167,21.68544,20.67914,19.95737,0.6999357,GALAXY,1.615696,0.05446433
21.99773,21.52091,21.78088,21.31979,21.20462,2.210337,QSO,3.408847,0.06244532
22.10502,21.57991,21.43647,21.28638,21.5261,1.698324,QSO,1.679723,0.06859405
23.07361,24.32013,22.39546,20.873,19.69102,5.321549,QSO,0.4645266,0.06954097
22.68506,20.86668,19.02765,18.38079,17.95502,0.3465932,GALAXY,10.03447,0.1193127
26.3787,20.7096,18.83538,18.01744,17.57533,0.4425608,GALAXY,7.321821,0.1159174
19.77363,17.76602,16.63831,16.16006,15.75902,0.1395127,GALAXY,35.48689,0.1044726
26.14006,22.50625,20.82427,19.67405,19.01096,0.5862173,GALAXY,2.176482,0.1153214
24.57104,22.84957,20.93309,19.6855,19.09068,0.6793047,GALAXY,2.086641,0.1090102
20.05505,18.13351,16.99425,16.47686,16.03753,0.1391431,GALAXY,22.898,0.22699
22.99647,19.47726,17.92101,17.30358,16.89178,0.2736965,GALAXY,17.40412,0.2049102
21.68449,19.72159,18.11865,17.51062,17.12118,0.2714516,GALAXY,14.61941,0.2041918
21.22998,19.01405,17.44126,16.84283,16.45121,0.2734526,GALAXY,15.51355,0.2006467
21.72827,21.35628,21.07306,20.56467,20.01917,1.15645,GALAXY,4.157142,0.06599753
21.50979,22.00537,21.28355,21.42042,21.67474,1.223701,QSO,1.913527,0.06600371
21.65225,21.20257,20.9959,20.52541,20.27737,1.679168,QSO,1.523172,0.06204685
20.72704,20.28515,20.14417,19.7685,19.61781,1.900133,QSO,7.654739,0.0574939
25.88576,22.91285,21.78837,20.54055,19.42645,0.0001448525,STAR,1.574036,0.06211637
23.46908,23.41404,21.4608,20.25041,19.47915,0.680839,GALAXY,1.626062,0.05341807
24.46795,22.20403,20.34266,19.24832,19.30178,7.139316e-05,STAR,7.939737,0.05620305
21.53213,20.5758,20.02032,19.39091,19.34307,0.1361564,QSO,7.523146,0.06220754
22.14852,21.90172,21.77509,21.26814,21.08489,1.893909,QSO,1.387966,0.06424424
24.84624,21.98483,20.4275,18.27315,17.11463,4.326533e-05,STAR,2.951885,0.1292327
26.62543,20.73174,19.03594,18.35115,17.858,0.4086022,GALAXY,6.074213,0.1093427
24.83654,21.34054,20.60283,20.27927,19.96037,0.0002468762,STAR,3.342251,0.1377981
19.95589,18.45366,17.67383,17.35714,17.14759,0.0004174757,STAR,22.69094,0.1072941
23.13477,20.81767,19.90112,19.34333,18.98627,2.463744,QSO,5.912525,0.107127
21.79314,21.13506,20.2824,19.46419,19.04372,0.5519774,GALAXY,2.062364,0.06523835
24.55235,21.25922,19.46801,18.70147,18.19275,0.4465432,GALAXY,4.347701,0.06215635
22.99199,21.29963,19.42842,18.80591,18.43663,0.349609,GALAXY,7.16943,0.06314847
21.00288,19.10881,17.59294,17.05735,16.71966,0.2444177,GALAXY,14.741,0.1004939
22.84099,21.87413,20.1627,19.38286,19.05483,0.5015237,GALAXY,4.621864,0.06694817
21.58365,20.93623,19.90031,19.18739,18.65236,0.5652605,GALAXY,2.666389,0.06721432
22.58161,22.37478,21.03896,20.05949,19.60019,0.5538957,GALAXY,2.015411,0.06285846
21.71288,22.2182,20.72594,19.7099,19.11286,0.714347,GALAXY,1.424081,0.07413705
26.36796,21.93742,20.29745,19.41079,18.87501,0.4646011,GALAXY,3.509184,0.07806282
25.70982,21.66028,20.31901,18.92572,18.39434,0.7516096,GALAXY,1.290641,0.07698396
24.91297,21.77754,20.61976,20.49437,20.30264,3.74766,QSO,3.314106,0.07410867
19.31059,18.83526,18.68817,18.58002,18.31824,2.155319,QSO,15.4168,0.07667719
26.49529,20.88071,19.38278,18.44727,17.89259,0.4841334,GALAXY,2.908505,0.07054874
21.68329,20.10095,18.51536,17.92646,17.56873,0.3036167,GALAXY,11.90479,0.07504314
23.17394,21.87258,20.2815,19.27243,18.64152,0.5439405,GALAXY,2.434254,0.06998654
26.86977,22.30935,20.87447,19.86577,19.34375,0.5447541,GALAXY,3.590807,0.09136705
22.82268,22.05499,20.39919,19.38331,18.849,0.5496771,GALAXY,3.871097,0.08219425
18.88982,18.81686,18.79618,18.63938,18.63969,1.954067,QSO,17.5478,0.07823962
25.49905,22.60298,20.84,19.80244,19.31989,0.5451472,GALAXY,2.634572,0.07535355
25.20848,22.80529,20.89997,19.69216,19.20475,0.7207001,GALAXY,3.031593,0.08049981
23.2337,22.08932,20.61857,19.66106,19.32825,0.5132611,GALAXY,3.76924,0.08323368
22.53714,21.08537,19.296,18.6731,18.28174,0.3347658,GALAXY,9.324096,0.08588506
22.61574,21.8024,20.78397,19.95588,19.87185,0.5765692,GALAXY,3.118602,0.08023649
22.89543,21.82269,20.48162,19.58009,19.21678,0.5764085,GALAXY,3.223238,0.08760767
20.42725,19.62844,18.60787,18.23375,17.80603,0.2829812,GALAXY,11.01668,0.07697462
22.55225,20.00244,18.39841,17.82218,17.47197,0.290567,GALAXY,14.23556,0.07861895
18.22238,16.75844,16.06986,15.66793,15.42594,0.07279518,GALAXY,20.39771,0.135935
19.95319,18.03282,17.06702,16.637,16.29833,0.07244384,GALAXY,25.26273,0.1514969
21.35495,18.86197,17.81885,17.33246,17.00348,0.09548613,GALAXY,13.61357,0.1552346
19.63714,18.26346,17.6265,17.22229,17.1597,0.09456121,GALAXY,8.869215,0.09841162
20.5437,19.96892,19.61617,19.17968,19.1111,1.836995,QSO,6.815386,0.1402016
25.15314,21.88745,20.30972,19.30024,18.75682,0.5606185,GALAXY,0.4825211,0.08453094
24.74516,22.52513,20.50853,19.3377,18.96419,0.5609452,GALAXY,1.511367,0.08153312
19.1225,17.9259,17.52803,17.28715,17.17541,0.05033734,GALAXY,18.60411,0.1217355
18.62398,17.3293,16.81502,16.63388,16.5636,3.233267e-05,STAR,36.36671,0.117592
25.64841,22.96667,21.27981,19.20748,18.00211,9.534112e-05,STAR,1.155422,0.1324947
20.0465,18.27773,17.25805,16.80498,16.44967,0.1252751,GALAXY,21.73496,0.1184382
20.01012,18.5379,17.7003,17.23884,16.9478,0.1531027,GALAXY,13.28671,0.1313612
17.87914,16.64749,16.0302,15.63972,15.37547,0.07267074,GALAXY,24.00734,0.1286884
18.50247,17.61665,17.40325,17.11131,17.06744,0.06347388,GALAXY,23.07286,0.1054925
26.51825,21.41329,19.29763,18.61144,18.12669,0.3883338,GALAXY,5.492714,0.1675517
23.2849,20.21575,18.539,17.93827,17.5367,0.3202354,GALAXY,9.393507,0.121776
19.65751,18.16263,17.12329,16.67217,16.29631,0.1535237,GALAXY,11.09507,0.1614046
19.21738,17.30871,16.373,15.92014,15.58557,0.07273224,GALAXY,27.78669,0.1038234
20.23935,18.25577,17.13933,16.59205,16.17466,0.09548265,GALAXY,23.68478,0.1435233
18.05989,17.8298,17.57146,17.58405,17.53061,1.050259,QSO,29.39585,0.1121483
23.88373,22.90206,21.39765,19.50953,18.48334,0.0002074904,STAR,1.73123,0.174856
19.7779,19.40305,18.74899,18.36688,18.10565,0.2493338,QSO,9.859163,0.1567736
20.17772,18.11541,17.03825,16.58248,16.19221,0.09692317,GALAXY,20.87878,0.1587232
19.90953,18.63517,17.83759,17.41685,17.11214,0.1649597,GALAXY,10.56146,0.1517041
20.80065,19.15118,18.25471,17.79678,17.51876,0.2315388,GALAXY,9.196383,0.1493081
18.72636,16.87419,15.81422,15.34682,14.96014,0.09639728,GALAXY,29.25002,0.1409818
25.87906,21.93091,20.04168,19.05502,18.62024,0.5427673,GALAXY,2.905948,0.07529843
22.42694,22.19601,20.77974,19.66251,19.17367,0.603558,GALAXY,1.967733,0.07449576
21.09551,19.32178,18.86532,18.76149,18.74527,3.169156,QSO,13.25961,0.06964628
24.47683,22.28879,20.41281,19.38615,18.89513,0.5419429,GALAXY,2.075461,0.07219835
24.49983,22.43457,20.61041,19.4574,19.07001,0.6043057,GALAXY,1.988792,0.06555121
26.25858,22.47705,21.32444,20.0225,19.53646,0.6327769,GALAXY,1.504064,0.07310231
24.79006,21.09974,20.1481,19.26246,18.74331,0.631041,GALAXY,1.559659,0.07341999
23.77315,22.31313,20.0958,19.1103,18.52276,0.5422105,GALAXY,2.742852,0.06277209
21.22607,20.71979,20.58634,20.61101,20.49788,2.231794,QSO,4.038646,0.06815431
26.32598,20.30161,18.59871,18.02404,17.7605,0.3049614,GALAXY,12.50914,0.07107066
24.72491,22.33287,20.78476,19.6067,19.09164,0.5708286,GALAXY,3.017875,0.07220431
24.48716,21.36543,20.37718,19.66391,19.13729,0.5698569,GALAXY,3.074521,0.07784839
23.71785,22.85309,21.11459,19.96737,19.34844,0.7722707,GALAXY,1.682572,0.08045742
23.65595,21.1792,19.73178,18.93299,18.45118,0.5507684,GALAXY,2.709051,0.07295784
22.72813,21.52432,19.67971,18.99129,18.581,0.4158864,GALAXY,6.275887,0.07553899
23.43775,22.58898,20.73924,19.70601,19.19057,0.4894793,GALAXY,3.427415,0.08124707
26.31947,22.68837,20.92613,19.94288,19.40465,0.5742217,GALAXY,2.052834,0.08856279
26.95461,21.49655,19.9607,19.08921,18.7087,0.489269,GALAXY,5.527231,0.08325931
24.0325,22.66146,20.80798,19.81574,19.29581,0.5539788,GALAXY,2.30807,0.0919674
24.96496,21.48307,21.03825,21.06496,20.68046,3.389565,QSO,2.562271,0.08312999
23.11046,20.53206,18.9761,18.26811,17.75356,0.2918593,GALAXY,7.002039,0.0829178
24.32726,22.60716,21.07189,20.1347,19.60115,0.5457344,GALAXY,2.308687,0.08265688
23.45118,22.32057,20.33555,19.21079,18.80138,0.5275382,GALAXY,3.641378,0.08523694
21.7402,21.25604,21.07472,20.80547,20.55873,1.556392,QSO,3.202948,0.08764812
23.67698,21.66902,19.85291,18.99281,18.57084,0.48172,GALAXY,4.673962,0.05920114
24.52652,21.72375,19.6062,18.97376,18.67411,0.3145997,GALAXY,3.749082,0.08988722
25.7588,23.34947,21.6771,20.58651,19.94501,0.702288,GALAXY,1.199539,0.0357071
21.53226,21.14306,20.84898,20.67457,20.78176,1.536586,QSO,4.291929,0.03450426
22.808,22.35602,21.97791,21.89587,21.80979,1.502574,QSO,1.114211,0.04011787
23.48856,22.40357,21.8561,21.85124,21.35396,0.5161938,GALAXY,1.638404,0.03641549
19.64152,19.37816,19.28459,19.1562,19.08675,1.933594,QSO,15.02936,0.03608979
18.74355,17.82932,17.49744,17.3604,17.35573,6.992738e-05,STAR,29.44659,0.039451
26.07092,21.80849,20.27425,19.49323,19.11144,0.5003514,GALAXY,3.315197,0.03894146
23.20355,22.25516,20.63718,19.75682,19.44297,0.4511206,GALAXY,2.996577,0.03926409
23.16521,21.33504,19.51954,18.57928,18.10426,0.5026894,GALAXY,4.583737,0.03951547
22.80079,23.0235,20.48327,19.10772,18.60089,0.6746408,GALAXY,2.205379,0.04019111
21.82296,20.51262,18.82562,18.20493,17.84845,0.3317313,GALAXY,7.97695,0.04011234
21.60328,19.34811,17.93931,17.42432,17.08278,0.2247776,GALAXY,12.56216,0.03774658
22.89529,23.28922,22.65387,21.93288,22.04733,0.8173538,GALAXY,0.3626591,0.0592698
23.3161,23.09659,21.58361,20.36636,21.72218,0.9280257,GALAXY,0.7743475,0.06249957
24.11309,23.24007,22.33879,21.62022,21.48111,1.233327,GALAXY,0.688314,0.05548633
22.11841,22.97192,21.26235,20.47257,20.93189,1.877086,QSO,0.7187252,0.05023972
23.15,22.84835,21.93949,21.43896,21.24426,0.725511,GALAXY,0.8410206,0.06575949
23.30402,22.68539,22.34948,22.29393,21.38341,1.07935,GALAXY,0.7185056,0.06627797
22.53625,22.61707,22.19286,21.3032,21.0647,0.9840608,GALAXY,0.8978984,0.05687331
24.26216,22.59697,22.23904,21.26378,20.69073,0.9984929,GALAXY,0.869436,0.06203885
25.02348,23.28758,22.22055,21.23871,21.09848,0.7530735,GALAXY,0.9124824,0.05704444
22.95507,22.49691,22.1585,21.89965,21.3794,0.7736188,GALAXY,0.6863643,0.05817039
22.19367,22.10149,21.48637,20.80674,21.36607,1.00028,GALAXY,0.6476927,0.05377537
23.63648,22.50076,21.8053,21.33985,20.66619,0.8689209,GALAXY,0.8354232,0.05781223
24.04062,22.25649,21.76613,21.69184,21.16142,1.005028,QSO,0.8949541,0.05537135
21.23277,21.89712,21.28499,20.64516,20.80568,1.005126,GALAXY,0.6609467,0.06460205
22.22115,22.69021,22.19281,21.7103,20.76066,0.9126058,GALAXY,0.6389371,0.06490392
25.28518,22.83596,22.03824,22.43741,20.78697,2.591196,QSO,0.38967,0.06080021
23.32177,22.81388,22.011,21.55379,21.79744,0.9424405,GALAXY,0.608527,0.06079321
23.34535,23.10312,22.34669,21.6494,22.34213,0.7301847,GALAXY,0.4759698,0.05988633
24.51373,22.75835,22.09844,21.51484,21.39019,1.001627,GALAXY,1.064192,0.05974323
23.59811,22.57224,21.62412,21.01692,20.28782,0.7292197,GALAXY,0.8191401,0.0598259
22.58743,22.49288,21.86561,21.47839,21.22917,0.9599633,GALAXY,0.5074617,0.05842391
23.74556,23.02805,22.37154,21.76028,21.01499,0.9436306,QSO,0.747282,0.05615138
21.65519,22.64539,22.32872,21.58426,21.50535,0.9208624,GALAXY,0.3351001,0.05853299
22.64049,22.91501,21.62687,21.70099,22.83566,1.152735,QSO,0.4779891,0.07526936
23.79449,22.62023,21.82859,21.48485,21.01658,1.162961,QSO,0.5642819,0.06208793
22.83065,22.28011,22.06988,21.83658,21.13614,0.8667296,QSO,0.9177945,0.06395179
23.2327,22.63472,22.11304,21.2874,20.86074,0.9120745,GALAXY,1.162299,0.06485108
24.49728,23.581,24.03414,22.37813,22.51022,1.005258,GALAXY,0.8247429,0.06476707
23.58041,23.46384,23.03843,21.64717,20.91272,1.198137,QSO,0.5843539,0.06321717
19.13588,18.2132,17.94094,17.8389,17.81649,0.0002444902,STAR,25.51867,0.06090927
22.67989,22.46384,23.53947,22.81311,21.99736,0.8786811,GALAXY,0.3528352,0.05588044
23.1058,23.05495,22.32512,21.50648,20.78382,0.9095581,GALAXY,0.7555351,0.05898817
22.72288,23.21518,21.92698,22.39524,20.79859,1.157593,GALAXY,0.5361061,0.05968414
22.37385,22.2851,21.87723,21.29762,20.80424,0.888153,GALAXY,1.027207,0.05713279
24.41957,25.44521,23.68418,22.63466,22.06645,0.1787476,GALAXY,0.411461,0.05579104
22.04179,22.29695,21.21559,21.10362,20.14177,1.370568,QSO,0.6266531,0.05596703
22.91989,22.41729,21.85305,21.36736,20.51307,1.261784,QSO,0.5832437,0.0642059
24.41093,22.3821,22.182,21.00383,20.75957,0.7914678,GALAXY,0.5237736,0.0712706
22.27493,22.90971,22.44414,22.41864,20.71319,0.79264,GALAXY,0.08168404,0.0656992
23.42342,22.61012,21.62167,20.80653,20.87842,0.9235121,GALAXY,0.4126631,0.05770907
24.40075,23.57462,21.88399,20.61573,19.94296,0.7745818,GALAXY,0.996422,0.1195816
22.25054,21.77002,21.79448,21.5816,21.57493,0.08416776,GALAXY,4.221024,0.1207325
25.42922,20.99356,19.10448,18.43017,17.90335,0.3294392,GALAXY,5.557491,0.4509017
20.5404,18.73459,17.7911,17.36703,17.00908,0.0920793,GALAXY,17.11242,0.1303971
19.74828,18.00903,17.04774,16.60328,16.20951,0.08678506,GALAXY,17.71875,0.1280704
20.22283,18.18607,17.24593,16.80377,16.44253,0.08623818,GALAXY,20.66701,0.1273262
21.8937,21.8035,21.95935,21.8184,21.57314,1.995653,QSO,0.8307526,0.1259905
20.95796,18.98822,18.0284,17.59322,17.17649,0.09012224,GALAXY,10.51435,0.1275638
24.91492,23.43009,22.36147,21.03026,19.91305,0.000216266,STAR,1.035513,0.1255111
24.06531,25.44256,21.92877,20.58374,19.67276,1.16023,QSO,0.9100305,0.1291496
19.99043,18.09011,17.06547,16.6104,16.24238,0.08916502,GALAXY,21.35343,0.1228428
23.67029,20.79837,20.29783,19.98696,19.74824,3.321101,QSO,5.069302,0.124348
24.3431,24.52081,21.78466,20.62699,19.79463,0.6398701,GALAXY,0.7125483,0.1193039
21.5186,21.27657,20.9535,20.84228,20.84424,1.113363,QSO,2.792242,0.1223993
22.43109,22.2544,21.9921,21.63565,21.42649,1.112128,GALAXY,1.313876,0.1245717
20.69218,20.7464,20.42697,20.3935,20.39621,1.298364,QSO,3.985693,0.1143986
22.2756,21.66425,21.63674,21.70369,21.49992,0.09319586,GALAXY,6.144669,0.1322371
20.73459,18.85398,17.98846,17.59475,17.29098,0.09009055,GALAXY,9.705161,0.1383718
20.90133,20.70428,20.56881,20.3263,20.1357,2.023512,QSO,3.746677,0.1356744
19.848,17.95156,16.99308,16.55692,16.18769,0.08644243,GALAXY,16.11128,0.1327043
21.06306,19.07117,18.11849,17.67484,17.3188,0.08854424,GALAXY,15.27309,0.1309711
20.56006,20.69305,20.31655,20.22321,20.16041,1.256191,QSO,3.304596,0.1310192
21.73562,20.9494,20.40878,20.17767,19.67437,0.8517672,QSO,2.716671,0.1165238
22.46402,22.09875,22.00695,21.79751,21.84953,1.588977,QSO,1.648156,0.1150449
23.57058,23.06567,21.48905,20.43022,19.7288,0.6517977,GALAXY,1.164714,0.1209833
24.97127,23.88276,22.40471,21.2989,19.52959,9.684719e-05,STAR,1.661453,0.1404947
20.05466,19.64842,19.44022,19.42955,19.28331,0.906313,QSO,10.21481,0.1154222
20.18224,20.04959,19.9185,19.87962,19.66335,2.062588,QSO,6.330681,0.1213933
22.2294,21.82725,21.51936,21.13993,21.7828,0.6507343,GALAXY,1.676571,0.1208745
21.24369,21.17097,21.30644,21.63074,21.42688,0.06169472,GALAXY,10.90246,0.1180684
24.55582,22.04524,21.93854,21.74926,21.31465,1.784993,GALAXY,1.87416,0.1167068
